"","study.area","station","station.season","utm_x","utm_y","dst.waterbodies","dst_rivers","dst_streams","dst_settlement","dst_roads","roads1000m","roads500m","roads200m","dst.water","dst.human","rabbit.ts","lynx.ts","rodent.ts","TC1000","nTC1000","nV1000","EVI1000","sdEVI1000","TC500","nTC500","nV500","EVI500","sdEVI500","TC200","nTC200","nV200","EVI200","sdEVI200","rbbt.ha","rbbt.se","n.sites","rdt.ha","rdt.se","As.ha","As.se"
"119","MNP","M23N","M23Na",-6.03883,39.83914,0.669213764,0.784203119,0.498167275,1.37529899,0.94239847,684.588,0,0,0.498167275,0.94239847,0,0,0,11.8936170212766,69.2553191489362,18.8510638297872,19855106.3829787,1504640.78684574,10.0909090909091,72.1818181818182,17.7272727272727,19370909.0909091,2098662.14654145,7.5,70.5,22,18985000,2112624.25670066,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"120","MNP","M30N","M30Na",-6.06718,39.82715,0.371439904,0.580034949,0.639410955,4.754862803,1.04933319,0,0,0,0.371439904,1.04933319,0,0,0,37.3191489361702,84.1489361702128,42.3617021276596,19624255.3191489,1013565.97285967,9.25,69.5833333333333,21.1666666666667,21109166.6666667,2005987.19481746,6.5,82.5,11,25480000,3009584.68895627,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"121","MNP","M48N","M48Na",-6.09461,39.84651,2.597934217,3.870238812,1.00158101,5.390366548,4.557415022,0,0,0,1.00158101,4.557415022,0,0,0,22.2222222222222,70.8444444444444,6.93333333333333,24041111.1111111,1385408.96538594,22.1818181818182,70.7272727272727,7.09090909090909,24849090.9090909,1579065.46736656,24.5,68.5,7,25120000,1781171.9768487,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"122","MNP","M40N","M40Na",-6.10654,39.8692,2.999601277,6.711489569,2.723534967,5.776494489,5.412122073,0,0,0,2.723534967,5.412122073,0,0,0,25.5416666666667,69.125,5.33333333333333,26248333.3333333,1345150.79603088,30,65.5454545454545,4.45454545454545,26679090.9090909,1072328.61536027,31,64,5,26285000,2432194.22538579,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"123","MNP","M25N","M25Na",-6.09573,39.83678,1.770141689,2.924143781,0.30018361,4.988173526,3.955625617,0,0,0,0.30018361,3.955625617,3.33333333333333,0,1.66666666666667,19.304347826087,71.7173913043478,8.97826086956522,23349782.6086957,1617137.70510674,21,69.6363636363636,9.36363636363636,23132727.2727273,1528877.81667756,23.5,71,5.5,24290000,2131327.01881037,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"124","MNP","M54N","M54Na",-6.07089,39.82783,0.711460843,0.88602759,1.019357168,5.090699986,1.454271734,0,0,0,0.711460843,1.454271734,0,0,0,27.6170212765957,77.9148936170213,26.3829787234043,22006808.5106383,1132741.56665061,7.42857142857143,77.7857142857143,14.7857142857143,22336428.5714286,2293099.56439857,3.5,80.5,16,23810000,2653951.58730859,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"125","MNP","M26N","M26Na",-6.07462,39.836,1.321380724,1.864532832,1.42088197,5.179045994,2.047889258,0,0,0,1.321380724,2.047889258,0,0,0,22.0888888888889,69.3111111111111,8.6,24948000,1380078.3590405,28.6666666666667,65.25,6.08333333333333,26147500,989632.230760747,23,72.5,4.5,24615000,2464197.52545214,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"126","MNP","M51N","M51Na",-6.08191,39.83761,1.387899372,2.416215353,1.116754451,5.935101826,2.867303001,0,0,0,1.116754451,2.867303001,6.66666666666667,0,0,22.1914893617021,70.0212765957447,7.78723404255319,24770000,1577159.35887199,23.0909090909091,71.0909090909091,5.81818181818182,25767272.7272727,1295423.00156528,21.5,73,5.5,25565000,1174660.70751421,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"127","MNP","M56N","M56Na",-6.05008,39.86579,1.626865614,3.516237392,0.430354369,3.090330715,0.624806605,1097.885,0,0,0.430354369,0.624806605,0,0,0,9.47826086956522,67.0652173913043,23.4565217391304,19712391.3043478,1737025.94854689,8.15384615384615,65.5384615384615,26.3076923076923,18334615.3846154,1766093.89323182,9,68.5,22.5,18305000,2477338.68182056,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"128","MNP","M09N","M09Na",-6.08646,39.86286,3.238743061,4.745941235,0.504367496,6.580059056,4.115761392,0,0,0,0.504367496,4.115761392,0,0,0,19.8333333333333,72,8.16666666666667,23199375,1724370.87663505,22.6363636363636,71.0909090909091,6.27272727272727,25950000,1380049.81378267,21.5,72.5,6,27900000,1482843.55209847,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"129","MNP","M35N","M35Na",-6.03931,39.85147,0.737759606,2.13,0.006184245,1.194619499,0.861292183,631.393,0,0,0.006184245,0.861292183,0,0,0,7.9375,74.5833333333333,17.4791666666667,19272083.3333333,2093464.68049728,8.63636363636364,75.1818181818182,16.1818181818182,20006363.6363636,1829268.94830033,9,73,18,19935000,2304057.56221497,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"130","MNP","M44N","M44Na",-6.07377,39.86389,2.129302103,3.96575403,0.385663282,5.270578168,3.027881058,0,0,0,0.385663282,3.027881058,23.3333333333333,0,0,19,69.4565217391304,11.5434782608696,21551956.5217391,1881486.89152167,16.9090909090909,72.8181818181818,10.2727272727273,20649090.9090909,2365207.34505962,16.5,74.5,9,21980000,2249780.23618111,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"131","MNP","M46N","M46Na",-6.08576,39.8572,2.949338261,4.238149737,0.939384535,6.365074842,4.402014885,0,0,0,0.939384535,4.402014885,0,0,0,19.2916666666667,72.9791666666667,7.72916666666667,23365625,1723368.12026664,16.7272727272727,75.0909090909091,8.18181818181818,22223636.3636364,2892626.66164735,10,81,9,18580000,5678761.11293456,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"132","MNP","M10N","M10Na",-6.06384,39.86324,1.479492941,3.430041619,0.678699909,4.222889368,2.067184545,0,0,0,0.678699909,2.067184545,6.45161290322581,0,0,15.8478260869565,70.7173913043478,13.4347826086957,21513695.6521739,1944369.16648474,18.9166666666667,71.9166666666667,9.16666666666667,22626666.6666667,1914360.01498551,21,71.5,7.5,25710000,2636583.70075959,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"133","MNP","M45N","M45Na",-6.10661,39.85751,3.293639799,5.530230142,1.710984609,4.847436608,4.416174591,0,0,0,1.710984609,4.416174591,0,0,0,23.3695652173913,69.7826086956522,6.84782608695652,24647608.6956522,1733834.75809807,18.2857142857143,73.1428571428571,8.57142857142857,22362142.8571429,2856313.55027869,16.5,74.5,9,21305000,2497007.51456174,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"134","MNR","M14","M14a",-6.70083,43.04555,5.282486349,2.055105622,2.678273663,5.113724185,0.23676631,1625.194,686.956,0,2.055105622,0.23676631,0,0,14.2857142857143,54.2954545454545,36.3181818181818,9.38636363636364,46574090.9090909,9847119.19444659,55,36.6666666666667,8.33333333333333,45069166.6666667,8614023.1621356,56,36.5,7.5,41180000,9250408.43692861,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"135","MNR","M19","M19a",-6.74454,43.04234,3.717450261,0.553908028,4.093558087,1.667208584,1.035195815,0,0,0,0.553908028,1.035195815,0,0,0,57.5454545454545,31.3863636363636,11.0681818181818,50349772.7272727,9561776.57766412,55.9090909090909,32.1818181818182,11.9090909090909,49500000,9505449.39158084,52,41.5,6.5,52185000,5092156.61854364,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"136","MNR","M16","M16a",-6.81842,43.04419,9.474269474,1.229305087,5.807005338,0.737939904,0.603334358,1432.656,0,0,1.229305087,0.603334358,0,0,0,57.4090909090909,26.9772727272727,15.6136363636364,31000909.0909091,6921776.85658937,57.9090909090909,25.4545454545455,16.6363636363636,29940909.0909091,6363347.66841539,61,24,15,29010000,9640914.69265812,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"137","MNR","M32","M32a",-6.76658,43.02791,3.954595687,1.652765174,5.803777743,2.626406685,0.032673178,3101.514,1161.477,343.712,1.652765174,0.032673178,0,0,60.7142857142857,58.7555555555556,27.1111111111111,14.1333333333333,33477777.7777778,9309012.43990522,60.8181818181818,24.9090909090909,14.2727272727273,30500000,11053250.4485107,54,32,14,24160000,14230896.3565585,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"138","MNR","M33","M33a",-6.74723,43.02413,2.034614589,0.360946874,3.613277908,3.072286017,0.017896433,2450.901,981.477,390.991,0.360946874,0.017896433,0,0,14.2857142857143,57.4444444444444,25.7333333333333,16.8222222222222,41927111.1111111,12160372.1761415,60.4545454545455,20.6363636363636,18.9090909090909,38895454.5454545,13756788.4820129,62,28,10,42880000,16650532.1069461,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"139","MNR","M18","M18a",-6.76508,43.04263,4.888605999,0.741320016,6.098644705,1.149115958,0.013184466,4675.837,3483.54,913.349,0.741320016,0.013184466,0,0,42.8571428571429,58.4418604651163,29.3488372093023,12.2093023255814,43969302.3255814,10682368.1141122,61.25,27.5833333333333,11.1666666666667,50023333.3333333,12436849.3237887,62,30,8,53670000,13395007.258096,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"140","MNR","M34","M34a",-6.71474,43.0204,2.291603846,1.286390818,0.013455263,5.696500262,2.144882778,0,0,0,0.013455263,2.144882778,0,0,0,52.1086956521739,36.2391304347826,11.6521739130435,50399565.2173913,9404789.00746541,47.8181818181818,38.8181818181818,13.3636363636364,44200000,10772501.1558335,52,35.5,12.5,47620000,13397631.268665,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"141","MNR","M05","M05a",-6.81292,43.05825,9.444591236,0.38210066,6.793370721,0.947557234,0.477537913,2263.588,82.847,0,0.38210066,0.477537913,0,0,0,36.7333333333333,49.8666666666667,13.4,33892444.4444444,4666858.68652566,37.4545454545455,52.4545454545455,10.0909090909091,36980000,7142885.68661488,34.5,52.5,13,35200000,6652431.31201752,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"142","MNR","M15","M15a",-6.67419,43.04554,7.600976687,0.596252587,4.233474832,3.491113088,0.014388583,3679.449,1033.19,328.86,0.596252587,0.014388583,0,0,0,47.5111111111111,42.3777777777778,10.1111111111111,49656000,8631246.61253632,40.9090909090909,48.4545454545455,10.6363636363636,52376363.6363636,12541501.0358539,32,55,13,47780000,12941836.0956928,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"143","MNR","M20","M20a",-6.72143,43.04267,3.787196937,3.126501595,2.573192534,4.09945449,0.032966118,2028.24,941.791,410.055,2.573192534,0.032966118,0,0,0,53.4565217391304,35.8913043478261,10.6521739130435,50393695.6521739,11132414.9658818,56.1666666666667,33,10.8333333333333,48723333.3333333,11901407.4538567,59.5,29,11.5,49280000,13155408.3459998,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"144","MNR","M37","M37a",-6.80291,43.01687,7.477492355,2.866228963,7.798983628,0.535223238,0.025063569,3439.65,969.445,308.586,2.866228963,0.025063569,0,0,66.6666666666667,55.0681818181818,31.9545454545455,12.9772727272727,37869090.9090909,7066080.08801584,55.3636363636364,32.5454545454545,12.0909090909091,41276363.6363636,9813789.01327421,61.5,27,11.5,46660000,13883964.3213953,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"145","MNR","M21","M21a",-6.68386,43.03441,6.062169913,0.030426703,2.621614363,5.036220798,0.26550847,1842.126,283.958,0,0.030426703,0.26550847,0,0,14.8148148148148,59.5,30.8260869565217,9.67391304347826,54491086.9565217,10736245.0396279,59.9166666666667,29.6666666666667,10.4166666666667,54140000,10106750.9534026,64,26,10,52375000,7313298.43694196,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"146","MNR","M17","M17a",-6.78602,43.04495,6.805978111,0.778797766,8.36493254,3.176224574,1.951275424,0,0,0,0.778797766,1.951275424,0,0,0,55.3617021276596,34.3829787234043,10.2553191489362,40343191.4893617,10195672.7810256,57.7272727272727,33.4545454545455,8.81818181818182,43338181.8181818,10950757.6260705,62,30,8,48190000,13409219.2580743,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"147","MNR","M40","M40a",-6.81266,43.00723,8.523162279,1.688543996,7.189976965,1.26924972,0.903023357,1270.47,0,0,1.688543996,0.903023357,0,0,0,55.4666666666667,31.3555555555556,13.1777777777778,32248000,4935361.52390754,59.3636363636364,28.9090909090909,11.7272727272727,31789090.9090909,5895064.21375491,54,36,10,31510000,9168913.6639941,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"148","MNR","M11","M11a",-6.7768,43.05599,6.867086339,0.271352608,7.937272934,2.251439113,1.605039972,0,0,0,0.271352608,1.605039972,0,0,0,48.1428571428571,42.5476190476191,9.30952380952381,41492142.8571429,8174363.86448525,44.3,46.8,8.9,41474000,6417772.95874511,34.5,54.5,11,37105000,4685140.36905809,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"149","MNR","M41","M41a",-6.79293,43.01207,6.328561352,2.455051093,8.728001967,1.50832908,0.868124422,1000.402,0,0,2.455051093,0.868124422,0,0,0,57.5555555555556,30.6444444444444,11.8,33524888.8888889,4338908.42934921,55.2727272727273,32.9090909090909,11.8181818181818,31965454.5454545,5456544.76616146,54,34.5,11.5,29975000,6794621.54534338,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"150","MNR","M12","M12a",-6.75797,43.05146,5.255296148,0.44598889,5.899770635,0.199138818,0.172827109,2865.505,574.27,142.773,0.44598889,0.172827109,0,0,0,50.7234042553191,38.936170212766,10.3404255319149,48699361.7021277,8099294.43950123,39.5,50.9166666666667,9.58333333333333,47763333.3333333,5516330.89990278,29.5,60,10.5,49645000,4938305.27891682,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"151","MNR","M42","M42a",-6.82802,42.99887,10.29808955,0.427511404,6.306053567,1.303796955,0.018085858,2616.808,1094.101,323.832,0.427511404,0.018085858,0,0,0,50.8695652173913,38.1739130434783,10.9565217391304,38377173.9130435,5230377.60708287,44.4166666666667,43.8333333333333,11.75,43615000,4451228.21256208,40,37.5,22.5,40790000,5542639.70154214,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"152","MNR","M06","M06a",-6.78517,43.06444,8.189094059,1.27342903,9.220547886,3.482093477,2.928520665,0,0,0,1.27342903,2.928520665,0,0,0,31.9555555555556,57.0222222222222,11.0222222222222,41296888.8888889,4334990.67562438,30.1818181818182,58.9090909090909,10.9090909090909,43570909.0909091,3991088.13535009,28.5,59,12.5,43160000,4247026.73774384,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"153","MNR","M43","M43a",-6.80427,42.99762,7.700489441,0.771477458,8.526507828,0.938611009,0.683535804,753.726,0,0,0.771477458,0.683535804,0,0,0,43.9047619047619,44.2857142857143,11.8095238095238,37422142.8571429,2216940.39784028,38.7,50.3,11,35115000,2170685.375636,36.5,53,10.5,34570000,3044045.18874328,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"154","MNR","M07","M07a",-6.76777,43.05665,6.311107564,0.594306811,7.124653073,1.372716063,1.219053694,0,0,0,0.594306811,1.219053694,0,0,7.14285714285714,49.6444444444444,40.4888888888889,9.86666666666667,43686222.2222222,6584138.31552958,51,39.8181818181818,9.18181818181818,47284545.4545455,5980485.79386144,56,36.5,7.5,50180000,7370726.77518604,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"155","MNR","M44","M44a",-6.7733,42.99715,4.361163214,1.540171494,6.992230252,1.082782517,0.731578081,2277.223,0,0,1.540171494,0.731578081,0,0,3.57142857142857,53.9318181818182,36.8863636363636,9.18181818181818,35855227.2727273,4165463.06135295,58,33.6,8.4,34399000,6861314.28736507,65,27.5,7.5,30260000,11650162.3140815,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"156","MNR","M22","M22a",-6.6542,43.03877,9.296608567,0.425900626,3.40936465,1.958115975,0.467949126,2801.534,295.461,0,0.425900626,0.467949126,0,0,7.14285714285714,59.4042553191489,30.1702127659574,10.4255319148936,47155957.4468085,13630524.2583887,59.5454545454545,28.3636363636364,12.0909090909091,47941818.1818182,14172594.0573365,53,34,13,47180000,12709758.4993229,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"157","MNR","M45","M45a",-6.79088,42.99333,6.356008216,0.592000163,8.572153146,1.648375809,1.017820167,15.576,0,0,0.592000163,1.017820167,0,0,10.7142857142857,50.5777777777778,39.4,10.0222222222222,33845777.7777778,5261659.91935894,49.2727272727273,40.8181818181818,9.90909090909091,35447272.7272727,5668676.65954889,51,41,8,32565000,5701071.04947054,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"158","MNR","M38","M38a",-6.72824,43.01793,0.973038032,2.503086924,1.502978111,4.721280707,1.44772353,0,0,0,0.973038032,1.44772353,0,0,7.14285714285714,51.8888888888889,39.6666666666667,8.44444444444444,48575555.5555556,10964992.5768898,50.3333333333333,43.75,5.91666666666667,49158333.3333333,10598808.6423591,58,38,4,51730000,11178953.4393878,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"159","MNR","M39","M39a",-6.84067,43.00493,10.56141165,0.171143684,4.829103745,0.494172109,0.020797775,6377.894,1663.733,406.182,0.171143684,0.020797775,0,0,0,53.5909090909091,34.9090909090909,11.5,37685454.5454545,8002667.11618944,56.5,34.8,8.7,41722000,8618790.21060638,60,32,8,40160000,9414492.52187522,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"160","MNR","M24","M24a",-6.80633,43.03193,8.200038258,1.893204599,7.115856984,1.220166065,0.920234949,341.167,0,0,1.893204599,0.920234949,0,0,0,48.4545454545455,39.25,12.2954545454545,31628181.8181818,3518198.70903013,43.7,44.4,11.9,29130000,3542447.15713744,39.5,48.5,12,27910000,3871675.99367509,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"161","MNR","M03","M03a",-6.78185,43.06753,8.214673389,1.587026738,9.10303091,3.352124743,2.966555483,0,0,0,1.587026738,2.966555483,0,0,7.14285714285714,39.5681818181818,50.2045454545455,10.2272727272727,40357272.7272727,4966205.51189257,30.9090909090909,57.4545454545455,11.6363636363636,37640000,3198200.9979843,25,62,13,30500000,7178561.44672764,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"162","MNR","M25","M25a",-6.78003,43.03759,5.795104599,1.68787946,7.488304659,2.841092962,1.068958305,0,0,0,1.68787946,1.068958305,0,0,41.3793103448276,57.3555555555556,31.1777777777778,11.4666666666667,41874000,10533070.7028909,56.6363636363636,33.2727272727273,10.0909090909091,47667272.7272727,10683505.3213079,53,38.5,8.5,51950000,11075179.3000284,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"163","MNR","M50","M50a",-6.65006,43.05502,10.45852287,1.154893864,4.485738243,0.634175064,0.042630036,7375.837,2133.906,640.977,1.154893864,0.042630036,0,0,0,46.7333333333333,46.3333333333333,6.93333333333333,52287555.5555556,5759469.79964306,52.9090909090909,41.0909090909091,6,54172727.2727273,7393615.41919392,63,34,3,64810000,9225787.22928293,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"164","MNR","M26","M26a",-6.75615,43.02945,3.137604957,0.517032932,4.691021023,2.261629872,0.013980811,2842.258,1020.985,405.829,0.517032932,0.013980811,0,0,39.2857142857143,59.5,25.304347826087,15.195652173913,40566521.7391304,12210837.4066096,59.6363636363636,25,15.3636363636364,42405454.5454545,14003104.8931407,53.5,29.5,17,40955000,13603030.4017565,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"165","MNR","M13","M13a",-6.72304,43.05059,4.575127187,3.095661093,3.47027884,3.845718579,0.856829087,428.002,0,0,3.095661093,0.856829087,0,0,42.3076923076923,48.6590909090909,40.5681818181818,10.7727272727273,46430909.0909091,8244741.85244049,43.8,45.8,10.4,48411000,6458029.34338332,45.5,45,9.5,49885000,6789089.79744544,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"166","MNR","M27","M27a",-6.73069,43.03319,2.509322626,2.136570255,2.250368872,3.513074709,0.0111,2355.67,1171.113,440.722,2.136570255,0.0111,0,0,10.7142857142857,61.7045454545455,25,13.2954545454545,46290909.0909091,13842753.2952978,63.4166666666667,21.9166666666667,14.6666666666667,44370833.3333333,12946072.8380854,62.5,23.5,14,46170000,11047377.8311618,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"167","MNR","M35","M35a",-6.85182,43.02138,8.3490814,0.001593744,2.661479673,0.264796748,0.054904831,7667.186,2330.554,592.423,0.001593744,0.054904831,0,0,7.14285714285714,44.9555555555556,43.4666666666667,11.5777777777778,40462000,6169488.84400825,41.1818181818182,46.2727272727273,12.5454545454545,40410909.0909091,4606470.08995212,36.5,50.5,13,37685000,4401590.62158216,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"168","MNR","M28","M28a",-6.69601,43.03734,5.069475889,0.995539998,1.992576559,6.030500546,0.527676298,1636.537,0,0,0.995539998,0.527676298,0,0,3.7037037037037,53.5111111111111,39.2444444444444,7.24444444444444,53689333.3333333,9234713.02218942,63.4545454545455,31.0909090909091,5.45454545454545,55880000,10546501.3924407,67.5,27.5,5,55230000,12176252.5023096,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"169","MNR","M36","M36a",-6.83114,43.01416,10.40895954,1.483792957,5.014520575,1.023367884,0.047800816,3593.119,1680.845,349.999,1.483792957,0.047800816,0,0,14.2857142857143,59,25.804347826087,15.195652173913,32929130.4347826,6780137.13950911,60.1818181818182,20.6363636363636,19.1818181818182,36341818.1818182,9521282.41625661,62,22.5,15.5,39340000,11975550.8745945,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"170","MNR","M29","M29a",-6.83904,43.02821,8.668616794,1.594583117,3.584401424,0.917920561,0.727347092,687.346,0,0,1.594583117,0.727347092,0,0,42.8571428571429,58.3636363636364,27.6818181818182,13.9545454545455,32966818.1818182,4072723.35819645,66.9166666666667,19.0833333333333,14,34528333.3333333,3068865.5216998,70,25,5,35090000,4427920.2542252,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"171","MNR","M09","M09a",-6.65559,43.0599,10.20345596,1.809895987,5.270617594,0.878283088,0.016143107,6053.653,1682.084,416.961,1.809895987,0.016143107,0,0,50,54.7727272727273,36.4772727272727,8.75,50570000,8935434.04593446,51.3636363636364,40.2727272727273,8.36363636363636,49717272.7272727,6032215.68276243,49,43,8,NA,NA,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"172","MNR","M30","M30a",-6.81548,43.02638,9.028221254,2.88196109,6.186702019,1.537485698,1.169175426,0,0,0,2.88196109,1.169175426,0,0,7.14285714285714,48.4565217391304,42.1739130434783,9.3695652173913,32914782.6086957,1509930.76522535,45.3333333333333,45.0833333333333,9.58333333333333,30874166.6666667,2948158.84687711,48.5,41.5,10,30885000,5950777.84364737,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"173","MNR","M10","M10a",-6.80347,43.05447,9.007468046,0.421073442,7.668865534,1.422281111,1.288344438,0,0,0,0.421073442,1.288344438,0,0,3.57142857142857,33.953488372093,52.6279069767442,13.4186046511628,34572093.0232558,6873929.71658226,31.9,55.3,12.8,32774000,6154275.32289546,33.5,56.5,10,29735000,5419185.8244574,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"174","MNR","M31","M31a",-6.78627,43.02505,5.840003879,2.826226598,7.952715857,1.845866825,0.03037338,2639.236,977.887,326.846,2.826226598,0.03037338,0,0,10.7142857142857,53.0434782608696,34.4347826086956,12.5217391304348,36787826.0869565,7829823.31453588,48.4545454545455,40,11.5454545454545,39550000,9137178.35906061,47,42.5,10.5,40405000,9411032.56969063,0.02,0.02,14,2.3218242520889,0.83731593608577,2.2919615607437,0.815842055588092
"175","PGNP","G08","G08a",-8.153,41.8,0.782163589,0.500233287,0.120242445,2.624027836,0.823107294,834.947,0,0,0.120242445,0.823107294,0,0,3.57142857142857,42.4782608695652,49.0869565217391,8.43478260869565,37806086.9565217,5148904.25524384,47.8181818181818,43.9090909090909,8.27272727272727,45788181.8181818,6286907.33276987,51,41.5,7.5,48400000,7947933.08211498,0,0,14,4.0165319859287,1.02230032446644,3.88961554771162,1.02385297813964
"176","PGNP","G05","G05a",-8.092,41.808,2.627216052,0.653190288,0.056930718,4.35688621,3.788952937,0,0,0,0.056930718,3.788952937,0,0,0,9.42222222222222,52.5111111111111,38.0666666666667,19541333.3333333,2418691.31536299,2.63636363636364,53.3636363636364,44,19100909.0909091,1443140.51479908,2,51,47,17295000,1457276.99837745,0,0,14,4.0165319859287,1.02230032446644,3.88961554771162,1.02385297813964
"177","PGNP","G07","G07a",-8.173,41.8,1.331379284,1.525063894,0.025572642,3.428306288,1.888694194,0,0,0,0.025572642,1.888694194,0,0,0,5.88636363636364,64.0681818181818,30.0454545454545,22505909.0909091,2411084.45722489,4.41666666666667,62.0833333333333,33.5,20373333.3333333,2384122.29964415,5.5,63,31.5,20645000,2646100.64266481,0,0,14,4.0165319859287,1.02230032446644,3.88961554771162,1.02385297813964
"178","PGNP","G03","G03a",-8.141,41.808,1.492080887,1.154943931,0.013026212,1.102420077,1.048652557,0,0,0,0.013026212,1.048652557,0,0,46.4285714285714,40.1333333333333,51.3333333333333,8.53333333333333,35589777.7777778,5365086.91584213,36.0909090909091,55.2727272727273,8.63636363636364,32551818.1818182,5047620.25591604,35,56,9,28900000,6349459.51330592,0,0,14,4.0165319859287,1.02230032446644,3.88961554771162,1.02385297813964
"179","PGNP","G04","G04a",-8.113,41.809,1.652960541,0.39032614,0.407403735,2.018315259,1.609621753,0,0,0,0.39032614,1.609621753,0,0,0,20.1063829787234,57.2127659574468,22.6808510638298,22339148.9361702,4409630.37433156,13.75,63.3333333333333,22.9166666666667,24843333.3333333,2904625.32578283,11,69.5,19.5,28575000,3117975.54957985,0,0,14,4.0165319859287,1.02230032446644,3.88961554771162,1.02385297813964
