"","study.area","station.season","station","season","utm_x","utm_y","dst.waterbodies","dst_rivers","dst_streams","dst_settlement","dst_roads","roads500m","dst.water","dst.human","rabbit.ts","lynx.ts","rodent.ts","TC500nb","nTC500nb","nV500nb","EVI500nb","TC500b","nTC500b","nV500b","EVI500b","rbbt.ha.nb","rbbt.se.nb","rbbt.ha.b","rbbt.se.b","rdt.ha.nb","rdt.se.nb","rdt.ha.b","rdt.se.b"
"111","GVNP","CT18a","CT18","nonbreeding",-7.78402,37.67075,2.787439574,0.036561205,8.874494304,1.670929067,1.479604555,0,0.036561205,1.479604555,114.285714285714,0,0,2.83333333333333,80.0833333333333,17.0833333333333,22969166.6666667,4.91666666666667,82.5833333333333,12.5,35587500,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"112","GVNP","CT18w","CT18","breeding",-7.78402,37.67075,2.787439574,0.036561205,8.874494304,1.670929067,1.479604555,0,0.036561205,1.479604555,44.4444444444444,0,3.7037037037037,2.83333333333333,80.0833333333333,17.0833333333333,22969166.6666667,4.91666666666667,82.5833333333333,12.5,35587500,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"113","GVNP","CT19a","CT19","nonbreeding",-7.7659,37.67217,2.21884176,0.558561834,9.545559788,2.036207875,1.955268515,0,0.558561834,1.955268515,307.142857142857,0,7.14285714285714,5.58333333333333,80.3333333333333,14.0833333333333,27555000,9.25,83,7.75,32427500,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"114","GVNP","CT19w","CT19","breeding",-7.7659,37.67217,2.21884176,0.558561834,9.545559788,2.036207875,1.955268515,0,0.558561834,1.955268515,142.857142857143,0,10.7142857142857,5.58333333333333,80.3333333333333,14.0833333333333,27555000,9.25,83,7.75,32427500,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"115","GVNP","CT10w","CT10","breeding",-7.73718,37.68557,0.975335667,2.716935512,6.034713194,0.862656948,0.136544671,856.751,0.975335667,0.136544671,35.7142857142857,0,28.5714285714286,1.5,85.4166666666667,13.0833333333333,31026666.6666667,2.58333333333333,86.75,10.6666666666667,42447500,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"116","GVNP","CT11a","CT11","nonbreeding",-7.79948,37.68108,2.930973757,0.050196542,8.959896725,1.848173161,1.549388963,0,0.050196542,1.549388963,17.1428571428571,0,0,3.33333333333333,78.5,18.1666666666667,24431666.6666667,4.5,82.9166666666667,12.5833333333333,34845000,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"117","GVNP","CT11w","CT11","breeding",-7.79948,37.68108,2.930973757,0.050196542,8.959896725,1.848173161,1.549388963,0,0.050196542,1.549388963,25,0,3.57142857142857,3.33333333333333,78.5,18.1666666666667,24431666.6666667,4.5,82.9166666666667,12.5833333333333,34845000,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"118","GVNP","CT12a","CT12","nonbreeding",-7.77313,37.6797,3.152038513,0.583450798,9.938722339,3.053507749,2.842326283,0,0.583450798,2.842326283,81.0810810810811,0,0,6.07692307692308,76.7692307692308,17.1538461538462,26840000,11.0769230769231,80.5384615384615,8.38461538461539,30823846.1538462,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"119","GVNP","CT-1a","CT-1","nonbreeding",-7.72827,37.69438,1.593325102,3.328665057,4.70486513,2.247815414,0.728923905,0,1.593325102,0.728923905,85.7142857142857,0,35.7142857142857,7,77.1818181818182,15.8181818181818,29702727.2727273,9,82.3636363636364,8.63636363636364,30410909.0909091,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"120","GVNP","CT-1w","CT-1","breeding",-7.72827,37.69438,1.593325102,3.328665057,4.70486513,2.247815414,0.728923905,0,1.593325102,0.728923905,29.0322580645161,0,35.4838709677419,7,77.1818181818182,15.8181818181818,29702727.2727273,9,82.3636363636364,8.63636363636364,30410909.0909091,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"121","GVNP","CT-2a","CT-2","nonbreeding",-7.7145,37.68557,1.615806341,2.175430375,3.649872704,3.277626118,0.481036209,289.434,1.615806341,0.481036209,117.857142857143,0,0,6.58333333333333,77.5,15.9166666666667,25095833.3333333,8.91666666666667,82.6666666666667,8.41666666666667,25215833.3333333,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"122","GVNP","CT-2w","CT-2","breeding",-7.7145,37.68557,1.615806341,2.175430375,3.649872704,3.277626118,0.481036209,289.434,1.615806341,0.481036209,74.1935483870968,0,6.45161290322581,6.58333333333333,77.5,15.9166666666667,25095833.3333333,8.91666666666667,82.6666666666667,8.41666666666667,25215833.3333333,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"123","GVNP","CT-3a","CT-3","nonbreeding",-7.69493,37.68842,0.659390548,3.270089853,1.448865071,3.73307909,0.652322145,0,0.659390548,0.652322145,82.1428571428571,0,7.14285714285714,4.07142857142857,75.1428571428571,20.7857142857143,24402142.8571429,9.35714285714286,82.8571428571429,7.78571428571429,30035000,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"124","GVNP","CT-3w","CT-3","breeding",-7.69493,37.68842,0.659390548,3.270089853,1.448865071,3.73307909,0.652322145,0,0.659390548,0.652322145,58.0645161290323,0,3.2258064516129,4.07142857142857,75.1428571428571,20.7857142857143,24402142.8571429,9.35714285714286,82.8571428571429,7.78571428571429,30035000,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"125","GVNP","CT25a","CT25","nonbreeding",-7.72832,37.66197,2.803507713,0.41507354,6.017538953,2.742200097,2.513265125,0,0.41507354,2.513265125,226.666666666667,0,0,11.6666666666667,77.0833333333333,11.25,22141666.6666667,14.4166666666667,76.25,9.33333333333333,32797500,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"126","GVNP","CT25w","CT25","breeding",-7.72832,37.66197,2.803507713,0.41507354,6.017538953,2.742200097,2.513265125,0,0.41507354,2.513265125,92.8571428571429,0,0,11.6666666666667,77.0833333333333,11.25,22141666.6666667,14.4166666666667,76.25,9.33333333333333,32797500,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"127","GVNP","CT26a","CT26","nonbreeding",-7.70642,37.66047,1.395883445,0.253998695,4.250762015,4.745272594,1.471126855,0,0.253998695,1.471126855,460.869565217391,0,0,12.5,71.4166666666667,16.0833333333333,20835000,14,75.5833333333333,10.4166666666667,30045833.3333333,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"128","GVNP","CT26w","CT26","breeding",-7.70642,37.66047,1.395883445,0.253998695,4.250762015,4.745272594,1.471126855,0,0.253998695,1.471126855,21.4285714285714,0,0,12.5,71.4166666666667,16.0833333333333,20835000,14,75.5833333333333,10.4166666666667,30045833.3333333,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"129","GVNP","CT27a","CT27","nonbreeding",-7.68613,37.65975,0.436983396,1.390720675,3.378620042,3.454733077,0.543443306,0,0.436983396,0.543443306,74.0740740740741,0,0,4.09090909090909,81.3636363636364,14.5454545454545,18881818.1818182,6.45454545454545,85.9090909090909,7.63636363636364,34529090.9090909,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"130","GVNP","CT27w","CT27","breeding",-7.68613,37.65975,0.436983396,1.390720675,3.378620042,3.454733077,0.543443306,0,0.436983396,0.543443306,21.4285714285714,0,0,4.09090909090909,81.3636363636364,14.5454545454545,18881818.1818182,6.45454545454545,85.9090909090909,7.63636363636364,34529090.9090909,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"131","GVNP","CT29a","CT29","nonbreeding",-7.74615,37.66055,2.006906303,0.128152864,7.850533384,2.053956298,1.391815106,0,0.128152864,1.391815106,300,0,7.14285714285714,7.75,76.5833333333333,15.6666666666667,26109166.6666667,8.66666666666667,81.5,9.83333333333333,33523333.3333333,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"132","GVNP","CT29w","CT29","breeding",-7.74615,37.66055,2.006906303,0.128152864,7.850533384,2.053956298,1.391815106,0,0.128152864,1.391815106,525,0,0,7.75,76.5833333333333,15.6666666666667,26109166.6666667,8.66666666666667,81.5,9.83333333333333,33523333.3333333,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"133","GVNP","CT30a","CT30","nonbreeding",-7.7201,37.65143,2.101444553,0.786380552,6.021638963,4.230179808,1.809384498,0,0.786380552,1.809384498,66.6666666666667,0,0,4.18181818181818,73.3636363636364,22.4545454545455,16312727.2727273,4.45454545454545,78.4545454545455,17.0909090909091,34694545.4545455,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"134","GVNP","CT30w","CT30","breeding",-7.7201,37.65143,2.101444553,0.786380552,6.021638963,4.230179808,1.809384498,0,0.786380552,1.809384498,364.285714285714,0,0,4.18181818181818,73.3636363636364,22.4545454545455,16312727.2727273,4.45454545454545,78.4545454545455,17.0909090909091,34694545.4545455,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"135","GVNP","CT31a","CT31","nonbreeding",-7.69637,37.65208,1.342422329,0.734079783,4.144836829,4.131100248,1.786970327,0,0.734079783,1.786970327,40.7407407407407,0,0,7.23076923076923,76.3846153846154,16.3846153846154,18186153.8461538,10.6923076923077,81.4615384615385,7.84615384615385,35823076.9230769,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"136","GVNP","CT31w","CT31","breeding",-7.69637,37.65208,1.342422329,0.734079783,4.144836829,4.131100248,1.786970327,0,0.734079783,1.786970327,82.1428571428571,0,0,7.23076923076923,76.3846153846154,16.3846153846154,18186153.8461538,10.6923076923077,81.4615384615385,7.84615384615385,35823076.9230769,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"137","GVNP","CT32a","CT32","nonbreeding",-7.67303,37.6512,0.270527758,1.175777281,2.476695463,1.714716917,0.44032433,801.781,0.270527758,0.44032433,133.333333333333,0,0,4.07142857142857,77.2142857142857,18.7142857142857,17764285.7142857,4.71428571428571,86.4285714285714,8.85714285714286,31659285.7142857,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"138","GVNP","CT32w","CT32","breeding",-7.67303,37.6512,0.270527758,1.175777281,2.476695463,1.714716917,0.44032433,801.781,0.270527758,0.44032433,25,0,0,4.07142857142857,77.2142857142857,18.7142857142857,17764285.7142857,4.71428571428571,86.4285714285714,8.85714285714286,31659285.7142857,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"139","GVNP","CT35a","CT35","nonbreeding",-7.70188,37.64587,1.931731645,0.101739194,4.245331519,4.610247556,1.583843123,0,0.101739194,1.583843123,0,0,18.5185185185185,5.75,76.25,18,18036666.6666667,10,82.25,7.75,37699166.6666667,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"140","GVNP","CT35w","CT35","breeding",-7.70188,37.64587,1.931731645,0.101739194,4.245331519,4.610247556,1.583843123,0,0.101739194,1.583843123,7.14285714285714,0,53.5714285714286,5.75,76.25,18,18036666.6666667,10,82.25,7.75,37699166.6666667,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"141","GVNP","CT40a","CT40","nonbreeding",-7.77443,37.70527,1.758636713,1.753330573,7.987253863,0.956833366,0.286796133,625.524,1.753330573,0.286796133,457.575757575758,0,0,4.75,84,11.25,28781666.6666667,5.83333333333333,86.4166666666667,7.75,35194166.6666667,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"142","GVNP","CT40w","CT40","breeding",-7.77443,37.70527,1.758636713,1.753330573,7.987253863,0.956833366,0.286796133,625.524,1.753330573,0.286796133,278.571428571429,0,0,4.75,84,11.25,28781666.6666667,5.83333333333333,86.4166666666667,7.75,35194166.6666667,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"143","GVNP","HS28a","HS28","nonbreeding",-7.71822,37.66197,1.874423232,0.34602106,5.086910614,3.551859948,2.092635551,0,0.34602106,2.092635551,0,0,0,6.83333333333333,74,19.1666666666667,19328333.3333333,8.66666666666667,72.1666666666667,19.1666666666667,31231666.6666667,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"144","GVNP","HS28w","HS28","breeding",-7.71822,37.66197,1.874423232,0.34602106,5.086910614,3.551859948,2.092635551,0,0.34602106,2.092635551,92.8571428571429,0,0,6.83333333333333,74,19.1666666666667,19328333.3333333,8.66666666666667,72.1666666666667,19.1666666666667,31231666.6666667,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"145","GVNP","HS31a","HS31","nonbreeding",-7.7567,37.65905,1.001357423,0.114171787,8.994657171,0.932256718,0.791708061,0,0.114171787,0.791708061,0,0,0,3.75,78.1666666666667,18.0833333333333,20829166.6666667,4.91666666666667,84.1666666666667,10.9166666666667,36101666.6666667,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"146","GVNP","HS31w","HS31","breeding",-7.7567,37.65905,1.001357423,0.114171787,8.994657171,0.932256718,0.791708061,0,0.114171787,0.791708061,314.285714285714,0,14.2857142857143,3.75,78.1666666666667,18.0833333333333,20829166.6666667,4.91666666666667,84.1666666666667,10.9166666666667,36101666.6666667,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"147","GVNP","CT22w","CT22","breeding",-7.69628,37.67058,0.217125214,1.667397622,2.667622014,5.082367247,0.102905047,934.006,0.217125214,0.102905047,214.285714285714,0,14.2857142857143,2.69230769230769,77.2307692307692,20.0769230769231,16136153.8461538,2.53846153846154,80.5384615384615,16.9230769230769,32023076.9230769,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"148","GVNP","CT23a","CT23","nonbreeding",-7.77305,37.6644,1.525812534,0.360385766,9.1777852,1.574175969,1.173650062,0,0.360385766,1.173650062,585.714285714286,0,7.14285714285714,4.25,77.5833333333333,18.1666666666667,20844166.6666667,7,82.9166666666667,10.0833333333333,34602500,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"149","GVNP","CT23w","CT23","breeding",-7.77305,37.6644,1.525812534,0.360385766,9.1777852,1.574175969,1.173650062,0,0.360385766,1.173650062,292.857142857143,0,7.14285714285714,4.25,77.5833333333333,18.1666666666667,20844166.6666667,7,82.9166666666667,10.0833333333333,34602500,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"150","GVNP","CT24a","CT24","nonbreeding",-7.75302,37.66107,1.438750411,0.075348406,8.530373597,1.396629803,1.163478521,0,0.075348406,1.163478521,61.9047619047619,0,4.76190476190476,5.53846153846154,77.0769230769231,17.3846153846154,23714615.3846154,7,81.6923076923077,11.3076923076923,33063076.9230769,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"151","GVNP","CT24w","CT24","breeding",-7.75302,37.66107,1.438750411,0.075348406,8.530373597,1.396629803,1.163478521,0,0.075348406,1.163478521,132.142857142857,0,0,5.53846153846154,77.0769230769231,17.3846153846154,23714615.3846154,7,81.6923076923077,11.3076923076923,33063076.9230769,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"152","GVNP","HS23w","HS23","breeding",-7.73062,37.67143,2.696440205,1.380447515,5.787694923,1.815584017,1.56157715,0,1.380447515,1.56157715,14.2857142857143,0,0,5.09090909090909,75.2727272727273,19.6363636363636,21275454.5454545,7,80.6363636363636,12.3636363636364,30630000,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"153","GVNP","HS26a","HS26","nonbreeding",-7.76467,37.66438,1.341779979,0.14245262,9.630029125,1.158563937,1.078058505,0,0.14245262,1.078058505,0,0,0,4.09090909090909,78.3636363636364,17.5454545454545,22220000,6.54545454545455,84.6363636363636,8.81818181818182,32594545.4545455,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"154","GVNP","HS26w","HS26","breeding",-7.76467,37.66438,1.341779979,0.14245262,9.630029125,1.158563937,1.078058505,0,0.14245262,1.078058505,107.142857142857,0,0,4.09090909090909,78.3636363636364,17.5454545454545,22220000,6.54545454545455,84.6363636363636,8.81818181818182,32594545.4545455,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"155","GVNP","CT20a","CT20","nonbreeding",-7.73918,37.6703,2.486526249,1.021521873,6.727122545,1.317689363,1.18803176,0,1.021521873,1.18803176,30,0,0,9.90909090909091,78.4545454545455,11.6363636363636,25547272.7272727,11.2727272727273,73.9090909090909,14.8181818181818,33171818.1818182,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"156","GVNP","CT20w","CT20","breeding",-7.73918,37.6703,2.486526249,1.021521873,6.727122545,1.317689363,1.18803176,0,1.021521873,1.18803176,57.1428571428571,0,14.2857142857143,9.90909090909091,78.4545454545455,11.6363636363636,25547272.7272727,11.2727272727273,73.9090909090909,14.8181818181818,33171818.1818182,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"157","GVNP","CT21a","CT21","nonbreeding",-7.71895,37.66743,1.599301998,0.154608889,4.810386658,3.149630727,1.590264138,0,0.154608889,1.590264138,183.333333333333,0,0,6.28571428571429,73.8571428571429,19.8571428571429,20754285.7142857,9.07142857142857,76.1428571428571,14.7857142857143,29485714.2857143,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"158","GVNP","CT21w","CT21","breeding",-7.71895,37.66743,1.599301998,0.154608889,4.810386658,3.149630727,1.590264138,0,0.154608889,1.590264138,157.142857142857,0,0,6.28571428571429,73.8571428571429,19.8571428571429,20754285.7142857,9.07142857142857,76.1428571428571,14.7857142857143,29485714.2857143,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"159","GVNP","CT22a","CT22","nonbreeding",-7.69628,37.67058,0.217125214,1.667397622,2.667622014,5.082367247,0.102905047,934.006,0.217125214,0.102905047,170,0,0,2.69230769230769,77.2307692307692,20.0769230769231,16136153.8461538,2.53846153846154,80.5384615384615,16.9230769230769,32023076.9230769,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"160","GVNP","HS17a","HS17","nonbreeding",-7.71838,37.67863,1.497212063,1.378801919,4.238143885,2.82585329,0.38958088,534.183,1.378801919,0.38958088,0,0,0,4.07692307692308,79.5384615384615,16.3846153846154,20560769.2307692,5.61538461538461,85.3846153846154,9,28941538.4615385,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"161","GVNP","HS17w","HS17","breeding",-7.71838,37.67863,1.497212063,1.378801919,4.238143885,2.82585329,0.38958088,534.183,1.378801919,0.38958088,57.1428571428571,0,0,4.07692307692308,79.5384615384615,16.3846153846154,20560769.2307692,5.61538461538461,85.3846153846154,9,28941538.4615385,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"162","GVNP","HS22a","HS22","nonbreeding",-7.75243,37.6702,2.31001369,0.955556214,8.140072411,1.574542243,1.365457535,0,0.955556214,1.365457535,0,0,0,13.2727272727273,79,7.72727272727273,28001818.1818182,14,76.8181818181818,9.18181818181818,36492727.2727273,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"163","GVNP","HS22w","HS22","breeding",-7.75243,37.6702,2.31001369,0.955556214,8.140072411,1.574542243,1.365457535,0,0.955556214,1.365457535,50,0,0,13.2727272727273,79,7.72727272727273,28001818.1818182,14,76.8181818181818,9.18181818181818,36492727.2727273,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"164","GVNP","HS23a","HS23","nonbreeding",-7.73062,37.67143,2.696440205,1.380447515,5.787694923,1.815584017,1.56157715,0,1.380447515,1.56157715,0,0,0,5.09090909090909,75.2727272727273,19.6363636363636,21275454.5454545,7,80.6363636363636,12.3636363636364,30630000,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"165","GVNP","HS27w","HS27","breeding",-7.74005,37.66155,2.661543594,0.16376969,7.18875725,2.231092515,1.875495045,0,0.16376969,1.875495045,50,0,21.4285714285714,12.4285714285714,75.5,12.0714285714286,28199285.7142857,13,73.9285714285714,13.0714285714286,34682857.1428571,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"166","GVNP","HS27a","HS27","nonbreeding",-7.74005,37.66155,2.661543594,0.16376969,7.18875725,2.231092515,1.875495045,0,0.16376969,1.875495045,0,0,0,12.4285714285714,75.5,12.0714285714286,28199285.7142857,13,73.9285714285714,13.0714285714286,34682857.1428571,48.2726666666667,8.43225900177502,45.6073333333333,8.41933084472964,2.26757369614512,0.711512419854659,1.60064025610244,0.781100031787901
"167","MNP","M03Nw","M03N","breeding",-6.07409,39.87221,2.87528445,4.792908406,0.889107509,5.694892931,2.406091818,0,0.889107509,2.406091818,0,0,0,11.4545454545455,70.8181818181818,17.7272727272727,26431818.1818182,14.4545454545455,75.2727272727273,10.2727272727273,25857272.7272727,0.859166666666667,0.358883914576029,0.175833333333333,0.0677166370199593,0.294235341195302,0.161646957496775,0.441353011792952,0.257580083848623
"168","MNP","M55Na","M55N","nonbreeding",-6.05181,39.84784,0.361701251,1.510398753,0.252756088,2.488471716,1.764051541,0,0.252756088,1.764051541,0,0,0,13.7272727272727,71.2727272727273,15,23558181.8181818,15.5454545454545,75.1818181818182,9.27272727272727,28728181.8181818,0.859166666666667,0.358883914576029,0.175833333333333,0.0677166370199593,0.294235341195302,0.161646957496775,0.441353011792952,0.257580083848623
"169","MNP","M04Na","M04N","nonbreeding",-6.05149,39.87071,1.425549372,4.056476029,0.403315001,3.586430061,0.50643617,133.275,0.403315001,0.50643617,1.72413793103448,0,0,7.72727272727273,62.6363636363636,29.6363636363636,23107272.7272727,11.9090909090909,69.6363636363636,18.4545454545455,26060000,0.859166666666667,0.358883914576029,0.175833333333333,0.0677166370199593,0.294235341195302,0.161646957496775,0.441353011792952,0.257580083848623
"170","MNP","M01Na","M01N","nonbreeding",-6.08961,39.87487,4.25930162,5.993333445,1.36134663,7.083534561,3.619679834,0,1.36134663,3.619679834,0,0,0,31.2727272727273,63.4545454545455,5.27272727272727,29287272.7272727,30.9090909090909,64.1818181818182,4.90909090909091,33457272.7272727,0.859166666666667,0.358883914576029,0.175833333333333,0.0677166370199593,0.294235341195302,0.161646957496775,0.441353011792952,0.257580083848623
"171","MNP","M01Nw","M01N","breeding",-6.08961,39.87487,4.25930162,5.993333445,1.36134663,7.083534561,3.619679834,0,1.36134663,3.619679834,0,0,2.85714285714286,31.2727272727273,63.4545454545455,5.27272727272727,29287272.7272727,30.9090909090909,64.1818181818182,4.90909090909091,33457272.7272727,0.859166666666667,0.358883914576029,0.175833333333333,0.0677166370199593,0.294235341195302,0.161646957496775,0.441353011792952,0.257580083848623
"172","MNP","M02Na","M02N","nonbreeding",-6.10282,39.87129,3.415437964,6.695977167,2.375136943,6.223370138,5.120018587,0,2.375136943,5.120018587,0,0,3.2258064516129,27.8181818181818,67.3636363636364,4.81818181818182,27449090.9090909,31.1818181818182,65.1818181818182,3.63636363636364,29283636.3636364,0.859166666666667,0.358883914576029,0.175833333333333,0.0677166370199593,0.294235341195302,0.161646957496775,0.441353011792952,0.257580083848623
"173","MNP","M02Nw","M02N","breeding",-6.10282,39.87129,3.415437964,6.695977167,2.375136943,6.223370138,5.120018587,0,2.375136943,5.120018587,0,0,0,27.8181818181818,67.3636363636364,4.81818181818182,27449090.9090909,31.1818181818182,65.1818181818182,3.63636363636364,29283636.3636364,0.859166666666667,0.358883914576029,0.175833333333333,0.0677166370199593,0.294235341195302,0.161646957496775,0.441353011792952,0.257580083848623
"174","MNP","M35Na","M35N","nonbreeding",-6.03931,39.85147,0.737759606,2.13,0.006184245,1.194619499,0.861292183,0,0.006184245,0.861292183,0,0,0,8.63636363636364,75.1818181818182,16.1818181818182,23029090.9090909,13.2727272727273,74.7272727272727,12,31090000,0.859166666666667,0.358883914576029,0.175833333333333,0.0677166370199593,0.294235341195302,0.161646957496775,0.441353011792952,0.257580083848623
"175","MNP","M03Na","M03N","nonbreeding",-6.07409,39.87221,2.87528445,4.792908406,0.889107509,5.694892931,2.406091818,0,0.889107509,2.406091818,9.52380952380952,0,0,11.4545454545455,70.8181818181818,17.7272727272727,26431818.1818182,14.4545454545455,75.2727272727273,10.2727272727273,25857272.7272727,0.859166666666667,0.358883914576029,0.175833333333333,0.0677166370199593,0.294235341195302,0.161646957496775,0.441353011792952,0.257580083848623
